Source,Target,Weight,If_across
Universite d'Angers , Habi; Abdelkrim ,1,1
Universite d'Angers , Harpin; Serge ,1,1
Universite d'Angers , Islam; Nazrul ,1,1
Universite d'Angers , Jolivet; Jacques ,1,0
Universite d'Angers , Keillor; Jeffrey W.,2,0
Universite d'Angers , Kessous-Elbaz; Allegria ,3,1
Universite d'Angers , Kessous; Allegria ,1,1
Universite d'Angers , Kondratenko; Natalya ,2,1
Universite d'Angers , Lamontagne; Jean ,1,1
Universite d'Angers , Langelier; Eve ,1,1
Universite d'Angers , Latour; Jean-Gilles ,1,1
Universite d'Angers , Laverty; Sheila ,1,1
Universite d'Angers , Lavoie; Donald ,2,0
Universite d'Angers , Lawrence; R.,1,1
Universite d'Angers , Lee; Gary ,1,1
Universite d'Angers , Lehmann; Maxime ,1,1
Universite d'Angers , Lemay; Guy ,1,1
Universite d'Angers , Li; Tiechao ,1,0
Universite d'Angers , Liang; Guoxian ,1,1
Universite d'Angers , Lubell; William D.,2,0
Universite d'Angers , Luo; Ming ,2,0
Universite d'Angers , Lussier; Bertrand ,1,1
Universite d'Angers , MacNeil; Dean ,1,1
Universite d'Angers , Magnan; Jean-Francois ,2,1
Universite d'Angers , Marinier; Anne ,1,1
Universite d'Angers , Maxwell; Brad D.,1,1
Universite d'Angers , Mbikay; Majambu ,1,1
Universite d'Angers , McKerracher; Lisa ,1,1
Universite d'Angers , Meijer; Inge ,4,0
Universite d'Angers , Melan.cedilla.,1,0
Universite d'Angers , Mercure; Stephane ,1,1
Universite d'Angers , Michaud; Jean ,3,0
Universite d'Angers , Michot; Christophe ,16,1
Universite d'Angers , Miller; Michael M.,1,1
Universite d'Angers , Molfino; Nestor ,3,1
Universite d'Angers , Montplaisir; Serge ,1,1
Universite d'Angers , Mouland; Andrew J.,2,0
Universite d'Angers , Normand; Albert ,1,1
Universite d'Angers , Pardin; Christophe ,2,1
Universite d'Angers , Payant; Catherine ,1,0
Universite d'Angers , Perreault; Claude ,1,1
Universite d'Angers , Pignac-Kobinger; Gary ,3,0
Universite d'Angers , Posy; Shoshana L.,1,1
Universite d'Angers , Prevost; Andre ,3,1
Universite d'Angers , Priestley; Eldon Scott ,1,1
Universite d'Angers , Rancourt; Denis ,1,1
Universite d'Angers , Ravet; Nathalie ,8,0
Universite d'Angers , Raymond; Yves ,1,1
Universite d'Angers , Remillard; Roger ,1,1
Universite d'Angers , Rene; Patricia ,2,0
Universite d'Angers , Rouleau; Guy A.,4,0
Universite d'Angers , Roy; Denis-Claude ,3,0
Universite d'Angers , Royal; Andre ,2,1
Universite d'Angers , Ruediger; Edward H.,1,1
Universite d'Angers , Ruel; Rejean ,1,1
Universite d'Angers , Samarsky; Dmitry A.,1,1
Universite d'Angers , Senecal; Jean-Luc ,1,1
Universite d'Angers , Skene; William G.,1,0
Universite d'Angers , Somogyi; Roland ,1,1
Universite d'Angers , Stevens; Louis-Mathieu ,1,0
Universite d'Angers , Talbot; Brian ,1,1
Universite d'Angers , Tremblay; Julie ,1,1
Universite d'Angers , Tremblay; Pierrot ,1,1
Universite d'Angers , Valdmanis; Paul ,4,0
Universite d'Angers , Valenzano; Kenneth ,1,1
Universite d'Angers , Villeneuve; Luc ,4,0
Universite d'Angers , Wang; Yuan ,1,1
Universite d'Angers , Wickham; Louise ,2,0
Universite d'Angers , Wong; Pancras C.,1,1
Universite d'Angers , Wontcheu; Joseph ,1,1
Universite d'Angers , Yagupolskii; Lev ,2,1
Universite d'Angers , Yagupolskii; Yurii ,2,1
Universite d'Angers , Yao; Xiao-Jian ,3,0
Universite d'Angers , Zhu; Xiao-Xia ,1,1
Universite d'Angers , Banville; Jacques ,2,1
Universite d'Angers , Bergeron; Dominique ,1,0
Universite d'Angers , Boileau; Guy ,2,1
Universite d'Angers , Bonneil; Eric ,1,0
Universite d'Angers , Checroune; Florent ,1,0
Universite d'Angers , Chelbi-Alix; Mounira ,1,1
Universite d'Angers , Chemtob; Sylvain ,1,0
Universite d'Angers , Cohen; Eric A.,1,0
Universite d'Angers , Crine; Philippe ,2,1
Universite d'Angers , Dayan; Alain ,1,1
Universite d'Angers , Deon; Daniel H.,2,0
Universite d'Angers , Gaboury; Louis ,1,0
Universite d'Angers , Gagnon; Marc ,2,1
Universite d'Angers , Galisson; Frederic ,1,1
Universite d'Angers , Giasson; Richard ,1,0
Universite d'Angers , Gupta; Ajay Kumar ,1,1
Universite d'Angers , Guy; Julia ,1,0
Universite d'Angers , Jolivet; Jacques ,1,1
Universite d'Angers , Lavallee; Jean-Francois ,1,1
Universite d'Angers , Lawrence; R.,1,1
Universite d'Angers , Li; Tiechao ,1,0
Universite d'Angers , Lubell; William ,1,0
Universite d'Angers , Mahrouche; Louiza ,1,0
Universite d'Angers , Martel; Alain ,1,1
Universite d'Angers , Meloche; Sylvain ,1,0
Universite d'Angers , Mes-Masson; Anne-Marie ,2,1
Universite d'Angers , Miller; Michael M.,1,1
Universite d'Angers , Peri; Krishna ,1,1
Universite d'Angers , Pignac-Kobinger; Gary ,1,0
Universite d'Angers , Polyak; Felix ,1,0
Universite d'Angers , Posy; Shoshana L.,2,1
Universite d'Angers , Provencher; Diane ,2,1
Universite d'Angers , Ruediger; Edward H.,2,1
Universite d'Angers , Seiffert; Dietmar Alfred ,1,1
Universite d'Angers , Thibault; Pierre ,1,1
Universite d'Angers , Thouin; Eryk ,1,0
Universite d'Angers , Tremblay; Francois ,1,1
Universite d'Angers , Villeneuve; Luc ,1,0
Universite d'Angers , Wong; Pancras C.,1,1
Universite d'Angers , Yao; Xiao-Jian ,1,0
Universite d'Angers , Bouvier; Michel ,1,0
Universite d'Angers , Calandra; Thierry ,1,1
Universite d'Angers , Caron-Lizotte; Olivier ,3,1
Universite d'Angers , Chantigny; Yves ,1,1
Universite d'Angers , Dagneau; Philippe ,1,1
Universite d'Angers , Daouda; Mohamed Tariq ,3,0
Universite d'Angers , Dev; Sriranganadane ,3,0
Universite d'Angers , Esteban; Mariano ,1,1
Universite d'Angers , Fares; Iman ,1,0
Universite d'Angers , Gareau; Yves ,1,1
Universite d'Angers , Gingras; Stephane ,2,0
Universite d'Angers , Granados; Diana Paola ,3,0
Universite d'Angers , Haddad; Elias (Port St.,1,1
Universite d'Angers , Harari; Alexandre ,1,1
Universite d'Angers , Jacobs; Bertram ,1,1
Universite d'Angers , Kibler; Karen ,1,1
Universite d'Angers , Lavoie; Hugo ,2,0
Universite d'Angers , Lemieux; Sebastien ,3,1
Universite d'Angers , Marinier; Anne ,1,1
Universite d'Angers , Martel; Alain ,1,1
Universite d'Angers , Melief; Cornelius ,1,1
Universite d'Angers , Pantaleo; Giuseppe ,1,1
Universite d'Angers , Perreault; Claude ,3,1
Universite d'Angers , Rajakulendran; Thanashan ,2,1
Universite d'Angers , Rene; Patricia ,1,0
Universite d'Angers , Roger; Thierry ,1,1
Universite d'Angers , Ruel; Rejean ,2,1
Universite d'Angers , Sahmi; Malha ,2,1
Universite d'Angers , Sauvageau; Guy ,1,0
Universite d'Angers , Sekaly; Rafick-Pierre (Port St.,1,1
Universite d'Angers , Sicheri; Frank ,2,1
Universite d'Angers , Tartaglia; James ,1,1
Universite d'Angers , Therrien; Marc ,2,0
Universite d'Angers , Thibault; Pierre ,3,1
Universite d'Angers , Tremblay; Francois ,1,1
Universite d'Angers , Chayer; Martine ,1,1
Universite d'Angers , Faid; Karim ,1,1
Universite d'Angers , Gauthier; Laurent ,1,0
Universite d'Angers , Gauthier; Michel ,1,1
Universite d'Angers , Lavoie; Donald ,1,0
Universite d'Angers , Leclerc; Mario ,1,1
Universite d'Angers , Michot; Christophe ,1,0
Universite d'Angers , Ravet; Nathalie ,1,0
Universite De Sherbrooke , Agbessi; Sonya ,1,1
Universite De Sherbrooke , Beaulieu; Carole ,1,1
Universite De Sherbrooke , Beausejour; Julie ,1,1
Universite du Quebec a Montreal , Chen; Ri-Dong (St.,1,1
Universite du Quebec a Montreal , Fortier; Guy ,1,1
Universite du Quebec a Montreal , Houde; Mario ,1,1
Universite du Quebec a Montreal , Laliberte; Jean-Francois ,1,1
Universite du Quebec a Montreal , Sarhan; Fathey ,1,1
Universite du Quebec a Montreal , Tabaeizadeh; Zohreh ,1,1
Universite du Quebec a Montreal , Yu; Long-Xi ,1,1
Universite du Quebec a Montreal , Ouellet; Francois ,1,0
Universite du Quebec a Montreal , Sarhan; Fathey ,1,1
Universite du Quebec a Montreal , Berthoux; Lionel ,1,0
Universite du Quebec a Montreal , Bouchard; Amelie ,1,0
Universite du Quebec a Montreal , Pham; Quang Toan ,1,1
Universite Joseph Fourier , Armand; Michel ,1,1
Universite Joseph Fourier , Stephan; Olivier ,1,1
Universite Joseph Fourier , Vial; Jean-Claude ,1,0
Universite Laval , Attardo; Giorgio ,2,1
Universite Laval , Benech; Regis-Olivier ,1,1
Universite Laval , Desbiens; Michel ,1,1
Universite Laval , Fliss; Ismail ,1,1
Universite Laval , Gagnon; Martin ,2,1
Universite Laval , Kheadr; Ehab ,1,1
Universite Laval , Lacroix; Christophe ,1,1
Universite Laval , Rouleau; Pascal ,1,0
Universite Laval , Ryckman; Carle ,1,1
Universite Laval , Tahiri; Imane ,1,0
Universite Laval , Tessier; Philippe A.,1,1
Universite Laval , Tripathy; Sasmita ,2,1
Universite Laval , Vandal; Karen ,1,0
Universite Louis Pasteur , Chambon; Pierre ,3,1
Universite Louis Pasteur , Dierich; Andree ,3,0
Universite Louis Pasteur , Gorry; Philippe ,3,1
Universite Louis Pasteur , Kastner; Philippe ,3,0
Universite Louis Pasteur , Lemeur; Marianne ,3,0
Universite Louis Pasteur , Lohnes; David ,3,1
Universite Louis Pasteur , Lufkin; Thomas ,3,1
Universite Louis Pasteur , Mark; Manuel ,3,1
Universite Louis Pasteur , Mendelsohn; Cathy ,3,1
Universite Paul Sabatier Toulouse III , Azema; Laurent ,1,1
Universite Paul Sabatier Toulouse III , Blonski; Casimir ,1,1
Universite Paul Sabatier Toulouse III , Dax; Chantal ,1,1
Universite Paul Sabatier Toulouse III , Sygusch; Jurgen ,1,1
Universite Pierre Et Marie Curie , Auvynet; Constance ,1,0
Universite Pierre Et Marie Curie , Chemtob; Sylvian ,1,1
Universite Pierre Et Marie Curie , Combadiere; Christophe ,1,1
Universite Pierre Et Marie Curie , Quiniou; Christiane ,1,1
Universite Pierre Et Marie Curie , Sennlaub; Florian ,1,0
Universitge Laval , Gauthier; Antonin ,1,1
Universitge Laval , Lemieux; Claude ,1,0
Universitge Laval , Marshall; Philip ,1,1
Universitge Laval , Turmel; Monique ,1,0
University of British Columbia , Andersen; Raymond J.,1,0
University of British Columbia , Gerard; Jeff ,1,1
University of British Columbia , Kelly; Michael T.,1,1
University of Massachusettes , Cedergren; Robert ,1,1
University of Massachusettes , Ferbeyre; Gerardo ,1,1
University of Massachusettes , Fournier; Maurille J.,1,1
University of Massachusettes , Samarsky; Dmitry A.,1,1
University of Massachusettes , Dekker; Job ,3,1
University of Massachusettes , Dostie; Josee ,3,1
University of Montreal , Banning; Jeffrey H ,1,1
University of Montreal , Boils-Boissier; Danielle C ,1,1
University of Montreal , Breton; Marcel P ,1,1
University of Montreal , Duval; Hugues ,1,0
University of Montreal , Goodbrand; H Bruce ,1,1
University of Montreal , Perron; Marie-Eve ,1,1
University of Montreal ," Thomas, Jr.",1,1
University of Montreal , Titterington; Donald R ,1,1
University of Montreal , Wuest; James D ,1,0
University of Montreal , Caron; Karine ,1,1
University of Montreal , Keillor; Jeffrey ,1,1
University of Montreal , Keillor; Jeffrey W.,1,1
University of Montreal , Lubell; William D.,1,1
University of Montreal , Pardin; Christophe ,1,1
University of Pittsburgh , Bruckner; Arndt ,1,1
University of Pittsburgh , Curran; Dennis P.,1,0
University of Pittsburgh , Day; Billy W.,1,0
University of Pittsburgh , Fournier; Jean-Hugues ,1,1
University of Pittsburgh , Fukui; Yoshikazu ,1,1
University of Pittsburgh , Mancuso; John ,1,1
University of Pittsburgh , Shin; Youseung ,1,0
University of South Florida , Chan; Tak-Hang ,5,1
University of South Florida , Chow; Larry Ming-Cheung ,1,1
University of South Florida , Dou; Q.,4,1
University of South Florida , Dou; Qing Ping ,1,1
University of South Florida , Kazi; Aslamuzzaman ,1,1
University of South Florida , Kuhn; Deborah Joyce ,1,1
University of South Florida , Lam; Wai-Har ,1,1
University of South Florida , Landis-Piwowar; Kristin R.,1,1
University of South Florida , Smith; David M.,4,1
University of South Florida , Wan; Sheng Biao ,1,1
University of South Florida , Chan; Tak-Hang ,2,1
University of South Florida , Chow; Larry Ming-Cheung ,1,1
University of South Florida , Dou; Q.,1,1
University of South Florida , Dou; Qing Ping ,1,1
University of South Florida , Kazi; Aslamuzzaman ,1,1
University of South Florida , Kuhn; Deborah Joyce ,1,1
University of South Florida , Lam; Wai-Har ,1,1
University of South Florida , Landis-Piwowar; Kristin R.,1,1
University of South Florida , Smith; David M.,1,1
University of South Florida , Wan; Sheng Biao ,1,1
University of Vermont and State Agricultural College , Conant; Carolyn G.,1,1
University of Vermont and State Agricultural College , Ward; Brian ,1,1
University of Vermont and State Agricultural College , Ward; Gary E.,1,1
Val-Chum L.P., Dion; Patrick ,2,1
Val-Chum L.P., Drapeau; Pierre ,2,0
Val-Chum L.P., Meijer; Inge ,2,0
Val-Chum L.P., Rouleau; Guy A.,2,0
Val-Chum L.P., Valdmanis; Paul ,2,0
Val-Chum L.P., Dion; Patrick ,2,1
Val-Chum L.P., Drapeau; Pierre ,2,0
Val-Chum L.P., Meijer; Inge ,2,0
Val-Chum L.P., Rouleau; Guy A.,2,0
Val-Chum L.P., Valdmanis; Paul ,2,0
Val-Chum Limited Partnership , Coutu; Jean-Michel ,1,0
Val-Chum Limited Partnership , Fatimi; Ahmed ,1,0
Val-Chum Limited Partnership , Raymond; Jean ,1,0
Val-Chum Limited Partnership , Sophie; Lerouge ,1,0
Val-Chum Limited Partnership , Soulez; Gilles ,1,1
Val-Chum Limited Partnership , Arbour; Nathalie ,2,1
Val-Chum Limited Partnership , Cayrol; Romain ,2,0
Val-Chum Limited Partnership , Ifergan; Igal ,1,1
Val-Chum Limited Partnership , Kebir; Hania ,1,0
Val-Chum Limited Partnership , Prat; Alexandre ,3,1
Val-Chum Limited Partnership , Terouz; Simone ,1,1
Val-Chum Limited Partnership , Coutu; Jean-Michel ,1,0
Val-Chum Limited Partnership , Fatimi; Ahmed ,1,0
Val-Chum Limited Partnership , Joly; Erik ,2,1
Val-Chum Limited Partnership , Lerouge; Sophie ,1,0
Val-Chum Limited Partnership , Madiraju; Murthy ,2,1
Val-Chum Limited Partnership , Prentki; Marc ,2,1
Val-Chum Limited Partnership , Raymond; Jean ,1,0
Val-Chum Limited Partnership , Soulez; Giles ,1,0
"Val-Chum, S.E.C.", Hudson; Thomas ,1,1
"Val-Chum, S.E.C.", LePage; Cecile ,1,0
"Val-Chum, S.E.C.", Mes-Masson; Anne-Marie ,1,1
"Val-Chum, S.E.C.", Provencher; Diane ,1,1
"Val-Chum, S.E.C.", Tonin; Patricia ,1,0
Valorbec S.E.C., Hoa; Van Suong ,1,1
Valorbec S.E.C., Liu; Weiping ,1,1
Valorbec S.E.C., Pugh; Martin ,1,1
Valorbec S.E.C., Ton-That; Minh-Tan ,1,0
Valorbec S.E.C., Elektorowicz; Maria ,1,1
Valorbec S.E.C., Ibeid; Sharif ,1,1
Valorbec S.E.C., Oleszkiewicz; Jan ,1,1
"Valorbec, S.E.C., Represented by The Gestion Valeo, S.E.C.", Mao; Raymond Le Van ,1,1
Valorbec Societe en Commandite , Le Van Mao; Raymond ,2,1
Valorbec Societe en Commandite , Le Van Mao; Raymond ,1,1
Valorbec Societe en Commandite , Boyer; John-Christopher ,1,0
Valorbec Societe en Commandite , Capobianco; John A.,1,1
Valorbec Societe en Commandite , Cuccia; Louis A.,1,1
Valorbec Societe en Commandite , Vetrone; Fiorenzo ,1,0
"Valorisation HSJ, Limited Partnership ", Boeglin; Damien ,1,1
"Valorisation HSJ, Limited Partnership ", Chemtob; Sylvain ,1,1
"Valorisation HSJ, Limited Partnership ", Lubell; William ,1,0
"Valorisation HSJ, Limited Partnership ", Ong; Huy ,1,1
"Valorisation HSJ, Limited Partnership ", Proulx; Caroline ,1,0
"Valorisation HSJ, Limited Partnership ", Sabatino; David ,1,0
"Valorisation HSJ, Limited Partnership ", Sajjadi; Zohreh ,1,1
"Valorisation HSJ, Limited Partnership ", Sennlaub; Florian ,1,1
"Valorisation HSJ, Limited Partnership ", Boeglin; Damien ,2,1
"Valorisation HSJ, Limited Partnership ", Chemtob; Sylvain ,2,1
"Valorisation HSJ, Limited Partnership ", Lubell; William ,2,0
"Valorisation HSJ, Limited Partnership ", Ong; Huy ,2,1
"Valorisation HSJ, Limited Partnership ", Proulx; Caroline ,2,0
"Valorisation HSJ, Limited Partnership ", Sabatino; David ,2,0
"Valorisation HSJ, Limited Partnership ", Sajjadi; Zohreh ,2,1
"Valorisation HSJ, Limited Partnership ", Sennlaub; Florian ,2,1
"Valorisation HSJ, Limited Partnership ", Alfieri; Caroline ,1,1
"Valorisation HSJ, Limited Partnership ", Coincon; Mathieu ,1,1
"Valorisation HSJ, Limited Partnership ", Hu; Jing ,1,0
"Valorisation HSJ, Limited Partnership ", Sygusch; Jurgen ,1,0
"Valorisation HSJ, Limited Partnership ", Tanner; Jerome ,1,1
"Valorisation HSJ, Societe en Commandite ", Beauchamp; Martin ,1,0
"Valorisation HSJ, Societe en Commandite ", Chemtob; Sylvain ,1,1
"Valorisation HSJ, Societe en Commandite ", Hansford; Karl A.,1,0
"Valorisation HSJ, Societe en Commandite ", Lubell; William D.,1,0
"Valorisation HSJ, Societe en Commandite ", Quiniou; Christiane ,1,0
Valorisation-Recherche L.P., Boyle; Brian ,1,1
Valorisation-Recherche L.P., Brisson; Normand ,1,1
Valorisation-Recherche L.P., Gottschalk; Marcelo ,1,1
Valorisation-Recherche L.P., Harel; Josee ,1,1
Valorisation-Recherche L.P., Li; Yuanyi ,1,1
Valorisation-Recherche L.P., Gottschalk; Marcelo ,1,1
Valorisation-Recherche L.P., Harel; Josee ,1,1
Valorisation-Recherche L.P., Li; Yuanyi ,1,1
Valorisation-Recherche L.P., Azema; Laurent ,1,1
Valorisation-Recherche L.P., Beauregard; Kim ,1,1
Valorisation-Recherche L.P., Beslu; Nathalie ,1,0
Valorisation-Recherche L.P., Blonski; Casimir ,1,1
Valorisation-Recherche L.P., Boeglin; Damien ,1,1
Valorisation-Recherche L.P., Boezio; Alessandro ,2,1
Valorisation-Recherche L.P., Bolduc; Olivier ,1,1
Valorisation-Recherche L.P., Boulanger; Pierre ,5,1
